"chemical" "ProteinID"
"CIDm00000929" "b3081"
"CIDm00000929" "b3087"
"CIDm00000929" "b3125"
"CIDm00000929" "b3213"
"CIDm00000929" "b3236"
"CIDm00000929" "b3253"
"CIDm00000929" "b3281"
"CIDm00000929" "b3350"
"CIDm00000929" "b3351"
"CIDm00000929" "b3433"
"CIDm00000929" "b3440"
"CIDm00000929" "b3500"
"CIDm00000929" "b3553"
"CIDm00000929" "b3589"
"CIDm00000929" "b3616"
"CIDm00000929" "b3619"
"CIDm00000929" "b3774"
"CIDm00000929" "b3882"
"CIDm00000929" "b3924"
"CIDm00000929" "b3958"
"CIDm00000929" "b3972"
"CIDm00000929" "b4051"
"CIDm00000929" "b4167"
"CIDm00000929" "b4211"
"CIDm00000929" "b4266"
"CIDm00000929" "b4267"
"CIDm00000929" "b4269"
"CIDm00000929" "b4280"
"CIDm00000929" "b4358"
"CIDm00000929" "b4465"
"CIDm00000936" "b0318"
"CIDm00000936" "b0897"
"CIDm00000936" "b0931"
"CIDm00000936" "b1007"
"CIDm00000936" "b1011"
"CIDm00000936" "b1120"
"CIDm00000936" "b1449"
"CIDm00000936" "b1462"
"CIDm00000936" "b1650"
"CIDm00000936" "b1768"
"CIDm00000936" "b1867"
"CIDm00000936" "b2329"
"CIDm00000936" "b3081"
"CIDm00000936" "b4017"
"CIDm00000936" "b4167"
"CIDm00000937" "b0578"
"CIDm00000937" "b0872"
"CIDm00000937" "b0897"
"CIDm00000937" "b0931"
"CIDm00000937" "b1011"
"CIDm00000937" "b1392"
"CIDm00000937" "b1768"
"CIDm00000937" "b1803"
"CIDm00000937" "b1867"
"CIDm00000937" "b1991"
"CIDm00000937" "b2552"
"CIDm00000937" "b3924"
"CIDm00000965" "b0313"
"CIDm00000965" "b0464"
"CIDm00000965" "b0709"
"CIDm00000965" "b0796"
"CIDm00000965" "b1013"
"CIDm00000965" "b1618"
"CIDm00000965" "b1634"
"CIDm00000965" "b1970"
"CIDm00000965" "b2344"
"CIDm00000965" "b2716"
"CIDm00000965" "b2901"
"CIDm00000965" "b3196"
"CIDm00000965" "b3496"
"CIDm00000965" "b3721"
"CIDm00000965" "b3963"
"CIDm00000965" "b4130"
"CIDm00000965" "b4135"
"CIDm00000970" "b0219"
"CIDm00000970" "b0315"
"CIDm00000970" "b0385"
"CIDm00000970" "b0399"
"CIDm00000970" "b0400"
"CIDm00000970" "b0451"
"CIDm00000970" "b0570"
"CIDm00000970" "b0571"
"CIDm00000970" "b0616"
"CIDm00000970" "b0694"
"CIDm00000970" "b0720"
"CIDm00000970" "b0721"
"CIDm00000970" "b0722"
"CIDm00000970" "b0723"
"CIDm00000970" "b0724"
"CIDm00000970" "b0833"
"CIDm00000970" "b0928"
"CIDm00000970" "b0993"
"CIDm00000970" "b0995"
"CIDm00000970" "b1025"
"CIDm00000970" "b1129"
"CIDm00000970" "b1163"
"CIDm00000970" "b1168"
"CIDm00000970" "b1222"
"CIDm00000970" "b1285"
"CIDm00000970" "b1341"
"CIDm00000970" "b1489"
"CIDm00000970" "b1490"
"CIDm00000970" "b1522"
"CIDm00000970" "b1608"
"CIDm00000970" "b1843"
"CIDm00000970" "b1884"
"CIDm00000970" "b1956"
"CIDm00000970" "b1968"
"CIDm00000970" "b1969"
"CIDm00000970" "b2067"
"CIDm00000970" "b2078"
"CIDm00000970" "b2079"
"CIDm00000970" "b2218"
"CIDm00000970" "b2219"
"CIDm00000970" "b2370"
"CIDm00000970" "b2469"
"CIDm00000970" "b2503"
"CIDm00000970" "b2786"
"CIDm00000970" "b3210"
"CIDm00000970" "b3403"
"CIDm00000970" "b3529"
"CIDm00000970" "b3668"
"CIDm00000970" "b3912"
"CIDm00000970" "b4003"
"CIDm00000970" "b4054"
"CIDm00000970" "b4151"
"CIDm00000970" "b4152"
"CIDm00000970" "b4153"
"CIDm00000970" "b4154"
"CIDm00000970" "b4398"
"CIDm00000970" "b4399"
"CIDm00000970" "b4401"
"CIDm00000971" "b0038"
"CIDm00000971" "b0074"
"CIDm00000971" "b0268"
"CIDm00000971" "b0331"
"CIDm00000971" "b0340"
"CIDm00000971" "b0350"
"CIDm00000971" "b0351"
"CIDm00000971" "b0352"
"CIDm00000971" "b0414"
"CIDm00000971" "b0616"
"CIDm00000971" "b1131"
"CIDm00000971" "b1180"
"CIDm00000971" "b1479"
"CIDm00000971" "b1676"
"CIDm00000971" "b1854"
"CIDm00000971" "b2049"
"CIDm00000971" "b2371"
"CIDm00000971" "b2374"
"CIDm00000971" "b2416"
"CIDm00000971" "b2463"
"CIDm00000971" "b2478"
"CIDm00000971" "b3225"
"CIDm00000971" "b3236"
"CIDm00000971" "b3403"
"CIDm00000971" "b3518"
"CIDm00000971" "b3656"
"CIDm00000971" "b3878"
"CIDm00000971" "b4014"
"CIDm00000971" "b4298"
"CIDm00000985" "b0096"
"CIDm00000985" "b0179"
"CIDm00000985" "b0313"
"CIDm00000985" "b0464"
"CIDm00000985" "b0586"
"CIDm00000985" "b0796"
"CIDm00000985" "b1013"
"CIDm00000985" "b1285"
"CIDm00000985" "b1341"
"CIDm00000985" "b1489"
"CIDm00000985" "b1618"
"CIDm00000985" "b2067"
"CIDm00000985" "b2219"
"CIDm00000985" "b2235"
"CIDm00000985" "b2676"
"CIDm00000985" "b2716"
"CIDm00000985" "b2764"
"CIDm00000985" "b2901"
"CIDm00000985" "b3072"
"CIDm00000985" "b3528"
"CIDm00000985" "b3721"
"CIDm00000985" "b3963"
"CIDm00000985" "b4077"
"CIDm00000985" "b4135"
"CIDm00000988" "b0133"
"CIDm00000988" "b3974"
"CIDm00000990" "b2518"
"CIDm00000990" "b2750"
"CIDm00000990" "b3634"
"CIDm00000993" "b0271"
"CIDm00000993" "b0477"
"CIDm00000993" "b0651"
"CIDm00000993" "b0994"
"CIDm00000993" "b1103"
"CIDm00000993" "b1325"
"CIDm00000993" "b1581"
"CIDm00000993" "b1772"
"CIDm00000993" "b1901"
"CIDm00000993" "b2100"
"CIDm00000993" "b2150"
"CIDm00000993" "b2160"
"CIDm00000993" "b2166"
"CIDm00000993" "b2247"
"CIDm00000993" "b2548"
"CIDm00000993" "b2787"
"CIDm00000993" "b2788"
"CIDm00000993" "b3374"
"CIDm00000993" "b3526"
"CIDm00000993" "b3751"
"CIDm00000993" "b3752"
"CIDm00000993" "b4034"
"CIDm00000993" "b4088"
"CIDm00000993" "b4478"
"CIDm00000994" "b0349"
"CIDm00000994" "b0383"
"CIDm00000994" "b0447"
"CIDm00000994" "b0600"
"CIDm00000994" "b0686"
"CIDm00000994" "b0754"
"CIDm00000994" "b0885"
"CIDm00000994" "b0889"
"CIDm00000994" "b0932"
"CIDm00000994" "b1009"
"CIDm00000994" "b1325"
"CIDm00000994" "b1581"
"CIDm00000994" "b1663"
"CIDm00000994" "b1676"
"CIDm00000994" "b1713"
"CIDm00000994" "b1714"
"CIDm00000994" "b1854"
"CIDm00000994" "b1985"
"CIDm00000994" "b2153"
"CIDm00000994" "b2247"
"CIDm00000994" "b2263"
"CIDm00000994" "b2271"
"CIDm00000994" "b2290"
"CIDm00000994" "b2379"
"CIDm00000994" "b2599"
"CIDm00000994" "b2699"
"CIDm00000994" "b2753"
"CIDm00000994" "b2787"
"CIDm00000994" "b2788"
"CIDm00000994" "b3231"
"CIDm00000994" "b3301"
"CIDm00000994" "b3302"
"CIDm00000994" "b3304"
"CIDm00000994" "b3305"
"CIDm00000994" "b3308"
"CIDm00000994" "b3309"
"CIDm00000994" "b3310"
"CIDm00000994" "b3312"
"CIDm00000994" "b3313"
"CIDm00000994" "b3315"
"CIDm00000994" "b3317"
"CIDm00000994" "b3318"
"CIDm00000994" "b3319"
"CIDm00000994" "b3320"
"CIDm00000994" "b3339"
"CIDm00000994" "b3342"
"CIDm00000994" "b3412"
"CIDm00000994" "b3458"
"CIDm00000994" "b3701"
"CIDm00000994" "b3743"
"CIDm00000994" "b3980"
"CIDm00000994" "b3983"
"CIDm00000994" "b3985"
"CIDm00000994" "b4044"
"CIDm00000994" "b4478"
"CIDm00001001" "b1386"
"CIDm00001024" "b0124"
"CIDm00001024" "b0837"
"CIDm00001045" "b0121"
"CIDm00001045" "b0854"
"CIDm00001045" "b2838"
"CIDm00001050" "b1636"
"CIDm00001050" "b2103"
"CIDm00001050" "b2418"
"CIDm00001051" "b0004"
"CIDm00001051" "b0154"
"CIDm00001051" "b0600"
"CIDm00001051" "b0675"
"CIDm00001051" "b0774"
"CIDm00001051" "b0776"
"CIDm00001051" "b0784"
"CIDm00001051" "b0870"
"CIDm00001051" "b0907"
"CIDm00001051" "b0928"
"CIDm00001051" "b1096"
"CIDm00001051" "b1260"
"CIDm00001051" "b1261"
"CIDm00001051" "b1439"
"CIDm00001051" "b1493"
"CIDm00001051" "b1622"
"CIDm00001051" "b1636"
"CIDm00001051" "b1638"
"CIDm00001051" "b1680"
"CIDm00001051" "b1748"
"CIDm00001051" "b1919"
"CIDm00001051" "b2021"
"CIDm00001051" "b2253"
"CIDm00001051" "b2290"
"CIDm00001051" "b2366"
"CIDm00001051" "b2379"
"CIDm00001051" "b2418"
"CIDm00001051" "b2421"
"CIDm00001051" "b2529"
"CIDm00001051" "b2530"
"CIDm00001051" "b2551"
"CIDm00001051" "b2662"
"CIDm00001051" "b2810"
"CIDm00001051" "b2811"
"CIDm00001051" "b2838"
"CIDm00001051" "b2903"
"CIDm00001051" "b2938"
"CIDm00001051" "b2951"
"CIDm00001051" "b3008"
"CIDm00001051" "b3073"
"CIDm00001051" "b3359"
"CIDm00001051" "b3417"
"CIDm00001051" "b3470"
"CIDm00001051" "b3517"
"CIDm00001051" "b3572"
"CIDm00001051" "b3617"
"CIDm00001051" "b3770"
"CIDm00001051" "b3772"
"CIDm00001051" "b3791"
"CIDm00001051" "b3939"
"CIDm00001051" "b4053"
"CIDm00001051" "b4054"
"CIDm00001051" "b4340"
"CIDm00001052" "b0311"
"CIDm00001054" "b2103"
"CIDm00001060" "b0074"
"CIDm00001060" "b0077"
"CIDm00001060" "b0120"
"CIDm00001060" "b0131"
"CIDm00001060" "b0315"
"CIDm00001060" "b0331"
"CIDm00001060" "b0351"
"CIDm00001060" "b0352"
"CIDm00001060" "b0385"
"CIDm00001060" "b0400"
"CIDm00001060" "b0451"
"CIDm00001060" "b0616"
"CIDm00001060" "b0833"
"CIDm00001060" "b0868"
"CIDm00001060" "b0871"
"CIDm00001060" "b0903"
"CIDm00001060" "b0993"
"CIDm00001060" "b1025"
"CIDm00001060" "b1163"
"CIDm00001060" "b1168"
"CIDm00001060" "b1198"
"CIDm00001060" "b1222"
"CIDm00001060" "b1264"
"CIDm00001060" "b1285"
"CIDm00001060" "b1341"
"CIDm00001060" "b1378"
"CIDm00001060" "b1421"
"CIDm00001060" "b1479"
"CIDm00001060" "b1489"
"CIDm00001060" "b1490"
"CIDm00001060" "b1522"
"CIDm00001060" "b1676"
"CIDm00001060" "b1757"
"CIDm00001060" "b1812"
"CIDm00001060" "b1850"
"CIDm00001060" "b1854"
"CIDm00001060" "b1884"
"CIDm00001060" "b1885"
"CIDm00001060" "b1886"
"CIDm00001060" "b1919"
"CIDm00001060" "b1956"
"CIDm00001060" "b2016"
"CIDm00001060" "b2052"
"CIDm00001060" "b2067"
"CIDm00001060" "b2218"
"CIDm00001060" "b2219"
"CIDm00001060" "b2245"
"CIDm00001060" "b2255"
"CIDm00001060" "b2263"
"CIDm00001060" "b2370"
"CIDm00001060" "b2373"
"CIDm00001060" "b2383"
"CIDm00001060" "b2416"
"CIDm00001060" "b2463"
"CIDm00001060" "b2469"
"CIDm00001060" "b2478"
"CIDm00001060" "b2503"
"CIDm00001060" "b2521"
"CIDm00001060" "b2599"
"CIDm00001060" "b2600"
"CIDm00001060" "b2786"
"CIDm00001060" "b3072"
"CIDm00001060" "b3126"
"CIDm00001060" "b3210"
"CIDm00001060" "b3225"
"CIDm00001060" "b3236"
"CIDm00001060" "b3403"
"CIDm00001060" "b3529"
"CIDm00001060" "b3605"
"CIDm00001060" "b3619"
"CIDm00001060" "b3668"
"CIDm00001060" "b3671"
"CIDm00001060" "b3929"
"CIDm00001060" "b3947"
"CIDm00001060" "b4003"
"CIDm00001060" "b4015"
"CIDm00001060" "b4018"
"CIDm00001060" "b4355"
"CIDm00001071" "b1970"
"CIDm00001072" "b0025"
"CIDm00001072" "b0415"
"CIDm00001072" "b0684"
"CIDm00001072" "b1662"
"CIDm00001072" "b2790"
"CIDm00001072" "b2895"
"CIDm00001072" "b3417"
"CIDm00001072" "b3428"
"CIDm00001072" "b3742"
"CIDm00001079" "b0002"
"CIDm00001079" "b0004"
"CIDm00001079" "b0051"
"CIDm00001079" "b0082"
"CIDm00001079" "b0121"
"CIDm00001079" "b0195"
"CIDm00001079" "b0210"
"CIDm00001079" "b0213"
"CIDm00001079" "b0636"
"CIDm00001079" "b0775"
"CIDm00001079" "b0777"
"CIDm00001079" "b0781"
"CIDm00001079" "b0902"
"CIDm00001079" "b0921"
"CIDm00001079" "b0948"
"CIDm00001079" "b0967"
"CIDm00001079" "b1133"
"CIDm00001079" "b1212"
"CIDm00001079" "b1430"
"CIDm00001079" "b1497"
"CIDm00001079" "b1661"
"CIDm00001079" "b1822"
"CIDm00001079" "b1870"
"CIDm00001079" "b1871"
"CIDm00001079" "b1961"
"CIDm00001079" "b2040"
"CIDm00001079" "b2324"
"CIDm00001079" "b2330"
"CIDm00001079" "b2414"
"CIDm00001079" "b2421"
"CIDm00001079" "b2508"
"CIDm00001079" "b2517"
"CIDm00001079" "b2581"
"CIDm00001079" "b2607"
"CIDm00001079" "b2708"
"CIDm00001079" "b2743"
"CIDm00001079" "b2777"
"CIDm00001079" "b2806"
"CIDm00001079" "b2942"
"CIDm00001079" "b2946"
"CIDm00001079" "b2960"
"CIDm00001079" "b3084"
"CIDm00001079" "b3179"
"CIDm00001079" "b3197"
"CIDm00001079" "b3259"
"CIDm00001079" "b3262"
"CIDm00001079" "b3289"
"CIDm00001079" "b3499"
"CIDm00001079" "b3651"
"CIDm00001079" "b3674"
"CIDm00001079" "b3740"
"CIDm00001079" "b3800"
"CIDm00001079" "b3833"
"CIDm00001079" "b3867"
"CIDm00001079" "b3938"
"CIDm00001079" "b3940"
"CIDm00001079" "b3983"
"CIDm00001079" "b4019"
"CIDm00001079" "b4024"
"CIDm00001079" "b4180"
"CIDm00001079" "b4237"
"CIDm00001079" "b4348"
"CIDm00001079" "b4349"
"CIDm00001110" "b0028"
"CIDm00001110" "b0166"
"CIDm00001110" "b0227"
"CIDm00001110" "b0312"
"CIDm00001110" "b0331"
"CIDm00001110" "b0333"
"CIDm00001110" "b0368"
"CIDm00001110" "b0525"
"CIDm00001110" "b0638"
"CIDm00001110" "b0720"
"CIDm00001110" "b0723"
"CIDm00001110" "b0776"
"CIDm00001110" "b0812"
"CIDm00001110" "b0821"
"CIDm00001110" "b0928"
"CIDm00001110" "b0945"
"CIDm00001110" "b1014"
"CIDm00001110" "b1068"
"CIDm00001110" "b1069"
"CIDm00001110" "b1128"
"CIDm00001110" "b1241"
"CIDm00001110" "b1264"
"CIDm00001110" "b1300"
"CIDm00001110" "b1315"
"CIDm00001110" "b1385"
"CIDm00001110" "b1411"
"CIDm00001110" "b1415"
"CIDm00001110" "b1421"
"CIDm00001110" "b1444"
"CIDm00001110" "b1464"
"CIDm00001110" "b1493"
"CIDm00001110" "b1525"
"CIDm00001110" "b1624"
"CIDm00001110" "b1640"
"CIDm00001110" "b1655"
"CIDm00001110" "b1708"
"CIDm00001110" "b1746"
"CIDm00001110" "b1812"
"CIDm00001110" "b1880"
"CIDm00001110" "b1885"
"CIDm00001110" "b1886"
"CIDm00001110" "b2147"
"CIDm00001110" "b2175"
"CIDm00001110" "b2195"
"CIDm00001110" "b2212"
"CIDm00001110" "b2261"
"CIDm00001110" "b2262"
"CIDm00001110" "b2296"
"CIDm00001110" "b2455"
"CIDm00001110" "b2476"
"CIDm00001110" "b2574"
"CIDm00001110" "b2582"
"CIDm00001110" "b2661"
"CIDm00001110" "b2716"
"CIDm00001110" "b2901"
"CIDm00001110" "b3072"
"CIDm00001110" "b3087"
"CIDm00001110" "b3115"
"CIDm00001110" "b3172"
"CIDm00001110" "b3347"
"CIDm00001110" "b3349"
"CIDm00001110" "b3363"
"CIDm00001110" "b3407"
"CIDm00001110" "b3432"
"CIDm00001110" "b3440"
"CIDm00001110" "b3517"
"CIDm00001110" "b3579"
"CIDm00001110" "b3588"
"CIDm00001110" "b3617"
"CIDm00001110" "b3721"
"CIDm00001110" "b3781"
"CIDm00001110" "b3860"
"CIDm00001110" "b3967"
"CIDm00001110" "b4015"
"CIDm00001110" "b4154"
"CIDm00001110" "b4207"
"CIDm00001110" "b4280"
"CIDm00001110" "b4355"
"CIDm00001110" "b4395"
"CIDm00001112" "b0312"
"CIDm00001112" "b1014"
"CIDm00001112" "b1241"
"CIDm00001112" "b1300"
"CIDm00001112" "b1302"
"CIDm00001112" "b1385"
"CIDm00001112" "b1415"
"CIDm00001112" "b1444"
"CIDm00001112" "b1525"
"CIDm00001112" "b1746"
"CIDm00001112" "b2245"
"CIDm00001112" "b2455"
"CIDm00001112" "b2661"
"CIDm00001112" "b2662"
"CIDm00001112" "b3126"
"CIDm00001112" "b3588"
"CIDm00001115" "b0052"
"CIDm00001115" "b0099"
"CIDm00001115" "b0123"
"CIDm00001115" "b0237"
"CIDm00001115" "b0394"
"CIDm00001115" "b0403"
"CIDm00001115" "b0419"
"CIDm00001115" "b0446"
"CIDm00001115" "b0568"
"CIDm00001115" "b0604"
"CIDm00001115" "b0676"
"CIDm00001115" "b0723"
"CIDm00001115" "b0766"
"CIDm00001115" "b0822"
"CIDm00001115" "b0839"
"CIDm00001115" "b0844"
"CIDm00001115" "b1087"
"CIDm00001115" "b1119"
"CIDm00001115" "b1127"
"CIDm00001115" "b1309"
"CIDm00001115" "b1494"
"CIDm00001115" "b1594"
"CIDm00001115" "b1602"
"CIDm00001115" "b1603"
"CIDm00001115" "b1640"
"CIDm00001115" "b1771"
"CIDm00001115" "b1927"
"CIDm00001115" "b2028"
"CIDm00001115" "b2039"
"CIDm00001115" "b2041"
"CIDm00001115" "b2550"
"CIDm00001115" "b2798"
"CIDm00001115" "b2834"
"CIDm00001115" "b2851"
"CIDm00001115" "b2852"
"CIDm00001115" "b2893"
"CIDm00001115" "b3001"
"CIDm00001115" "b3017"
"CIDm00001115" "b3222"
"CIDm00001115" "b3248"
"CIDm00001115" "b3421"
"CIDm00001115" "b3527"
"CIDm00001115" "b3530"
"CIDm00001115" "b3571"
"CIDm00001115" "b3697"
"CIDm00001115" "b3788"
"CIDm00001115" "b3789"
"CIDm00001115" "b3826"
"CIDm00001115" "b3863"
"CIDm00001115" "b3980"
"CIDm00001115" "b4034"
"CIDm00001115" "b4084"
"CIDm00001115" "b4150"
"CIDm00001115" "b4154"
"CIDm00001115" "b4239"
"CIDm00001115" "b4381"
"CIDm00001124" "b0342"
"CIDm00001124" "b0459"
"CIDm00001124" "b1098"
"CIDm00001124" "b2033"
"CIDm00001124" "b2038"
"CIDm00001124" "b2039"
"CIDm00001124" "b2041"
"CIDm00001124" "b2054"
"CIDm00001124" "b2055"
"CIDm00001124" "b2059"
"CIDm00001124" "b2065"
"CIDm00001124" "b2254"
"CIDm00001124" "b2255"
"CIDm00001124" "b2351"
"CIDm00001124" "b2518"
"CIDm00001124" "b3288"
"CIDm00001124" "b3615"
"CIDm00001124" "b3788"
"CIDm00001125" "b0493"
"CIDm00001125" "b0596"
"CIDm00001125" "b1271"
"CIDm00001125" "b1606"
"CIDm00001125" "b2137"
"CIDm00001125" "b2705"
"CIDm00001125" "b2764"
"CIDm00001125" "b2765"
"CIDm00001125" "b4249"
"CIDm00001129" "b1059"
"CIDm00001129" "b1189"
"CIDm00001129" "b2324"
"CIDm00001129" "b2827"
"CIDm00001129" "b2905"
"CIDm00001129" "b3829"
"CIDm00001129" "b4019"
"CIDm00001132" "b0077"
"CIDm00001132" "b0114"
"CIDm00001132" "b0115"
"CIDm00001132" "b0417"
"CIDm00001132" "b0420"
"CIDm00001132" "b0507"
"CIDm00001132" "b0726"
"CIDm00001132" "b0727"
"CIDm00001132" "b0871"
"CIDm00001132" "b1378"
"CIDm00001132" "b2264"
"CIDm00001132" "b2373"
"CIDm00001132" "b2935"
"CIDm00001132" "b3671"
"CIDm00001134" "b0411"
"CIDm00001134" "b0477"
"CIDm00001134" "b0480"
"CIDm00001134" "b1098"
"CIDm00001134" "b1238"
"CIDm00001134" "b1772"
"CIDm00001134" "b2039"
"CIDm00001134" "b2100"
"CIDm00001134" "b2160"
"CIDm00001134" "b2166"
"CIDm00001134" "b3374"
"CIDm00001134" "b3417"
"CIDm00001134" "b3428"
"CIDm00001134" "b3526"
"CIDm00001134" "b3752"
"CIDm00001134" "b3831"
"CIDm00001134" "b4167"
"CIDm00001134" "b4213"
"CIDm00001134" "b4382"
"CIDm00001135" "b0342"
"CIDm00001135" "b0459"
"CIDm00001135" "b0708"
"CIDm00001135" "b1763"
"CIDm00001135" "b2033"
"CIDm00001135" "b2054"
"CIDm00001135" "b3831"
"CIDm00001135" "b4167"
"CIDm00001135" "b4382"
"CIDm00001139" "b0215"
"CIDm00001139" "b0231"
"CIDm00001139" "b1098"
"CIDm00001139" "b1184"
"CIDm00001139" "b1238"
"CIDm00001139" "b1274"
"CIDm00001139" "b2011"
"CIDm00001139" "b2039"
"CIDm00001139" "b2291"
"CIDm00001139" "b2827"
"CIDm00001139" "b4059"
"CIDm00001143" "b0355"
"CIDm00001143" "b0756"
"CIDm00001143" "b0837"
"CIDm00001143" "b1656"
"CIDm00001143" "b1896"
"CIDm00001143" "b2154"
"CIDm00001143" "b2544"
"CIDm00001143" "b3432"
"CIDm00001143" "b3879"
"CIDm00001143" "b3908"
"CIDm00001148" "b0023"
"CIDm00001148" "b0169"
"CIDm00001148" "b0447"
"CIDm00001148" "b0448"
"CIDm00001148" "b0449"
"CIDm00001148" "b0600"
"CIDm00001148" "b0800"
"CIDm00001148" "b0889"
"CIDm00001148" "b0914"
"CIDm00001148" "b0932"
"CIDm00001148" "b1059"
"CIDm00001148" "b1189"
"CIDm00001148" "b1263"
"CIDm00001148" "b1264"
"CIDm00001148" "b1538"
"CIDm00001148" "b1812"
"CIDm00001148" "b2271"
"CIDm00001148" "b2290"
"CIDm00001148" "b2324"
"CIDm00001148" "b2379"
"CIDm00001148" "b2599"
"CIDm00001148" "b2600"
"CIDm00001148" "b2609"
"CIDm00001148" "b2753"
"CIDm00001148" "b3065"
"CIDm00001148" "b3165"
"CIDm00001148" "b3230"
"CIDm00001148" "b3296"
"CIDm00001148" "b3297"
"CIDm00001148" "b3298"
"CIDm00001148" "b3303"
"CIDm00001148" "b3306"
"CIDm00001148" "b3307"
"CIDm00001148" "b3311"
"CIDm00001148" "b3314"
"CIDm00001148" "b3316"
"CIDm00001148" "b3321"
"CIDm00001148" "b3341"
"CIDm00001148" "b3342"
"CIDm00001148" "b3360"
"CIDm00001148" "b3384"
"CIDm00001148" "b3579"
"CIDm00001148" "b3743"
"CIDm00001148" "b4200"
"CIDm00001148" "b4202"
"CIDm00001148" "b4393"
"CIDm00001151" "b0060"
"CIDm00001151" "b0231"
"CIDm00001151" "b1098"
"CIDm00001151" "b1184"
"CIDm00001151" "b1238"
"CIDm00001151" "b2065"
"CIDm00001151" "b2234"
"CIDm00001151" "b2675"
"CIDm00001151" "b2798"
"CIDm00001151" "b3789"
"CIDm00001151" "b3863"
"CIDm00001153" "b0447"
"CIDm00001153" "b0754"
"CIDm00001153" "b0889"
"CIDm00001153" "b0932"
"CIDm00001153" "b1325"
"CIDm00001153" "b1326"
"CIDm00001153" "b1581"
"CIDm00001153" "b1637"
"CIDm00001153" "b1704"
"CIDm00001153" "b1713"
"CIDm00001153" "b1714"
"CIDm00001153" "b2247"
"CIDm00001153" "b2599"
"CIDm00001153" "b2600"
"CIDm00001153" "b2601"
"CIDm00001153" "b2787"
"CIDm00001153" "b2788"
"CIDm00001153" "b3743"
"CIDm00001153" "b4478"
"CIDm00001156" "b0723"
"CIDm00001156" "b0724"
"CIDm00001156" "b1494"
"CIDm00001156" "b3527"
"CIDm00001156" "b4153"
"CIDm00001156" "b4154"
"CIDm00001158" "b0096"
"CIDm00001158" "b0171"
"CIDm00001158" "b0342"
"CIDm00001158" "b0363"
"CIDm00001158" "b0459"
"CIDm00001158" "b0474"
"CIDm00001158" "b0758"
"CIDm00001158" "b0759"
"CIDm00001158" "b0868"
"CIDm00001158" "b1022"
"CIDm00001158" "b1896"
"CIDm00001158" "b2016"
"CIDm00001158" "b2032"
"CIDm00001158" "b2033"
"CIDm00001158" "b2036"
"CIDm00001158" "b2044"
"CIDm00001158" "b2050"
"CIDm00001158" "b2052"
"CIDm00001158" "b2054"
"CIDm00001158" "b2055"
"CIDm00001158" "b2057"
"CIDm00001158" "b2059"
"CIDm00001158" "b2234"
"CIDm00001158" "b2254"
"CIDm00001158" "b2255"
"CIDm00001158" "b2351"
"CIDm00001158" "b2518"
"CIDm00001158" "b2675"
"CIDm00001158" "b3189"
"CIDm00001158" "b3288"
"CIDm00001158" "b3429"
"CIDm00001158" "b3533"
"CIDm00001158" "b3615"
"CIDm00001158" "b3619"
"CIDm00001158" "b3628"
"CIDm00001158" "b3631"
"CIDm00001158" "b3643"
"CIDm00001158" "b3730"
"CIDm00001158" "b3786"
"CIDm00001166" "b0756"
"CIDm00001166" "b0758"
"CIDm00001166" "b0759"
"CIDm00001166" "b0868"
"CIDm00001166" "b1236"
"CIDm00001166" "b1896"
"CIDm00001166" "b2016"
"CIDm00001166" "b2028"
"CIDm00001166" "b2032"
"CIDm00001166" "b2036"
"CIDm00001166" "b2042"
"CIDm00001166" "b2044"
"CIDm00001166" "b2050"
"CIDm00001166" "b2052"
"CIDm00001166" "b2055"
"CIDm00001166" "b2057"
"CIDm00001166" "b2059"
"CIDm00001166" "b2254"
"CIDm00001166" "b2255"
"CIDm00001166" "b2351"
"CIDm00001166" "b2544"
"CIDm00001166" "b3189"
"CIDm00001166" "b3615"
"CIDm00001166" "b3619"
"CIDm00001166" "b3628"
"CIDm00001166" "b3879"
"CIDm00001172" "b0023"
"CIDm00001172" "b0032"
"CIDm00001172" "b0033"
"CIDm00001172" "b0169"
"CIDm00001172" "b0171"
"CIDm00001172" "b0215"
"CIDm00001172" "b0342"
"CIDm00001172" "b0459"
"CIDm00001172" "b0758"
"CIDm00001172" "b1281"
"CIDm00001172" "b1646"
"CIDm00001172" "b1804"
"CIDm00001172" "b2028"
"CIDm00001172" "b2033"
"CIDm00001172" "b2054"
"CIDm00001172" "b2143"
"CIDm00001172" "b2183"
"CIDm00001172" "b2255"
"CIDm00001172" "b2498"
"CIDm00001172" "b2609"
"CIDm00001172" "b2827"
"CIDm00001172" "b3165"
"CIDm00001172" "b3230"
"CIDm00001172" "b3296"
"CIDm00001172" "b3297"
"CIDm00001172" "b3298"
"CIDm00001172" "b3303"
"CIDm00001172" "b3306"
"CIDm00001172" "b3307"
"CIDm00001172" "b3311"
"CIDm00001172" "b3314"
"CIDm00001172" "b3316"
"CIDm00001172" "b3321"
"CIDm00001172" "b3341"
"CIDm00001172" "b3342"
"CIDm00001172" "b3399"
"CIDm00001172" "b3642"
"CIDm00001172" "b3643"
"CIDm00001172" "b3812"
"CIDm00001172" "b3831"
"CIDm00001172" "b3885"
"CIDm00001172" "b4172"
"CIDm00001172" "b4200"
"CIDm00001172" "b4202"
"CIDm00001172" "b4374"
"CIDm00001174" "b0945"
"CIDm00001174" "b1013"
"CIDm00001174" "b2146"
"CIDm00001174" "b2147"
"CIDm00001174" "b2183"
"CIDm00001174" "b2468"
"CIDm00001174" "b2497"
"CIDm00001174" "b2498"
